step,slope,roughness,curvature,variance,traversability_label
0.141916,39.1369,0.0155365,0.0242956,0.000572525,0
0.19536,50.8864,0.015825,0.0194324,0,0
1.20814,88.305,0.020229,0.00222122,0,0
1.1497,88.1861,0.0194431,0.00183966,0,0
0.00293517,0.460549,0.000873129,0.000332546,0.000974315,1
0.00513959,1.63326,0.000295483,1.26929e-05,0.00117733,1
0.00725436,2.77429,0.000726427,7.6655e-05,0.00130158,1
0.0115432,3.99904,0.000147806,3.16865e-06,0.001348,1
0.00988424,3.90223,0.00170501,0.000887104,0.00141651,1
0.00648201,2.72283,0.00133347,0.00077425,0.00110458,1
0.00899827,3.1587,0.000808856,9.4988e-05,0.00146927,1
0.010958,4.28564,0.000442893,2.84495e-05,0.00124646,1
0.00996292,2.88202,0.000274742,1.09593e-05,0.000874617,1
0.00760734,3.06661,0.00165283,0.000835283,0.00152608,1
0.0112976,4.40963,0.00243715,0.0025763,0.00115395,1
0.0119515,5.51825,0.000311793,1.40984e-05,0.00190146,1
0.0105806,3.33336,0.00060596,5.32892e-05,0.00118244,1
0.0102643,3.8406,0.000978742,0.000139025,0.00128397,1
0.479745,89.6103,0.0223566,0.0138015,0.000369138,0
1.13414,85.0805,0.0224404,0.00280874,5.59722e-05,0
0.182065,58.3558,0.0140487,0.01635,0.00230122,0
0.237277,56.4644,0.00317165,0.000647038,0.266825,0
0.247662,62.2399,0.0135006,0.012522,0.330957,0
1.18386,89.9366,0.023815,0.00341132,0.00251947,0
0.682186,85.6742,0.0202608,0.00647343,0.00112875,0
0.179163,59.3805,0.00995475,0.00822528,0,0
0.418322,75.6556,0.00110196,3.38624e-05,0,0
1.20669,87.9033,0.0280012,0.00453253,0,0
0.101738,58.1797,0.013619,0.0518943,0,0
0.633732,86.4644,0.0192941,0.00555866,0,0
0.146789,57.2065,0.014075,0.0296267,0,0
0.140211,68.3202,0.0173912,0.057633,0,0
0.126801,45.8461,0.0143517,0.0201579,0.00348177,0
0.112797,23.4389,0.0293792,0.10151,0.000274716,0
0.11684,38.0193,0.0103654,0.0119453,0.00217496,0
0.00720239,2.51779,0.000733574,6.7197e-05,0.000891232,1
0.0129138,4.55658,0.000787934,7.73534e-05,0.00125444,1
0.0114778,4.27619,0.000468082,2.73105e-05,0.001353,1
0.0092181,3.7954,4.11063e-05,2.45336e-07,0.00121884,1
0.00703144,2.83045,5.52912e-05,4.44148e-07,0.00148258,1
0.010958,3.80203,0.000752707,7.066e-05,0.00157717,1
0.00745082,2.28746,0.00115858,0.000167628,0.00149944,1
0.00470757,1.71764,0.000461079,2.65615e-05,0.0015122,1
0.0072968,3.03142,0.000960752,0.000134128,0.00163306,1
0.0119515,5.66526,0.00175342,0.000445368,0.00167793,1
0.0145541,4.46578,0.00264287,0.000869688,0.000901793,1
0.0102643,2.72484,0.00203533,0.000516969,0.00152297,1
0.0175363,4.95732,0.0024632,0.000755008,0.000794364,1
0.0133593,4.59824,0.000839157,0.000102029,0.000615844,1
0.189496,62.5202,0.0225815,0.0407505,0.297466,0
0.206371,53.8616,0.0474674,0.166542,0.260215,0
0.247662,56.0646,0.0400396,0.107616,0.197175,0
0.284078,63.2405,0.0505621,0.157485,0.244606,0
0.284078,70.5422,0.0263342,0.0406719,0.295913,0
0.387736,89.7735,0.0432991,0.0725167,0,0
0.360342,78.6746,0.0590469,0.143554,0,0
0.410546,70.7205,0.0398892,0.0543456,0.335793,0
0.396704,81.302,0.0601508,0.129522,0,0
1.22483,82.5303,0.0313136,0.00406445,0,0
0.620282,87.1359,0.0412865,0.0222314,0.392916,0
0.104398,33.2641,0.00482653,0.00239307,0,0
0.129892,38.0396,0.0127495,0.0171212,0,0
0.169685,42.3869,0.00107589,0.000108306,0,0
0.103225,26.0546,0.0196446,0.0417208,6.3288e-06,0
0.150268,39.8432,0.0180519,0.0299399,0.00222307,0
0.113402,36.0878,0.0178201,0.0346466,0.000168048,0
0.103073,56.1385,0.0106552,0.0216392,0,0
0.0126787,4.54886,0.000988124,0.000121649,0.000487451,1
0.0092181,2.75059,0.0012965,0.000209826,0.00137826,1
0.00545704,2.03082,0.000411099,2.45649e-05,0.00147633,1
0.00855112,3.30232,0.000431883,2.70827e-05,0.00162038,1
0.0103875,3.23794,0.00126172,0.000198633,0.001672,1
0.00987792,2.78423,0.00207737,0.000538504,0.00169991,1
0.0131173,4.13186,0.00136499,0.000232242,0.00168243,1
0.0134413,5.08857,0.00104105,0.000156993,0.00163684,1
0.0145541,5.50408,0.00142564,0.000294398,0.00068424,1
0.007204,1.98282,0.00126817,0.000200872,0.000987829,1
0.0216072,7.0775,0.00244604,0.000741624,0.000938745,1
0.0231916,7.2413,0.00276014,0.000943796,0.000609983,1
0.0121318,3.49122,0.00109041,0.000172452,0.00125008,1
0.146792,43.706,0.0142446,0.0194462,0.268665,0
0.189496,51.2865,0.00430838,0.00130575,0.147368,0
0.278185,59.5044,0.0202315,0.0218166,0.308908,0
0.410305,76.8713,0.0543466,0.0978309,0,0
0.195709,71.7331,0.0357992,0.0924165,0.0118551,0
0.387736,75.555,0.0337876,0.0371458,0.0103165,0
0.185282,46.6226,0.0358381,0.104201,0,0
0.272826,59.0713,0.0410159,0.104243,0,0
1.21705,82.5417,0.0285186,0.00417598,0,0
1.14975,87.2961,0.00849168,0.000298477,0,0
0.63502,78.3684,0.0290739,0.010886,0,0
0.695481,79.1389,0.04084,0.0228423,0,0
0.363372,68.603,0.0415402,0.0703197,0,0
0.231141,69.4443,0.039743,0.113172,0,0
0.208356,53.2434,0.0427385,0.133109,0.0010423,0
0.19054,52.4866,0.0166962,0.021372,0.000527192,0
0.150268,45.9345,0.0105023,0.0110019,0.000913027,0
0.130138,34.7435,0.0124764,0.0155584,0.00476557,0
0.108112,29.9745,0.0213927,0.0474933,0.000113813,0
0.109805,41.5242,0.0323236,0.119806,0.0078589,0
0.00729251,2.42999,0.000914355,0.000104401,0.00140415,1
0.00738442,3.06112,0.000266728,1.03373e-05,0.00163449,1
0.0103875,4.11193,0.000349864,1.77629e-05,0.000856073,1
0.0129974,4.54001,0.00052865,3.48229e-05,0.00165512,1
0.015361,4.93692,0.000746605,6.94135e-05,0.000560082,1
0.0134413,4.38033,0.00120894,0.000182125,0.0016633,1
0.0138516,4.68178,0.000797513,9.21351e-05,0.00134244,1
0.0127487,3.8816,0.00180805,0.0004738,0.000643357,1
0.0198989,6.93719,0.00202145,0.000506778,0.00176149,1
0.0231916,7.75359,0.0030133,0.00112333,0.000643758,1
0.0106663,2.40049,0.00256849,0.000823241,0.000336914,1
0.00952095,3.99963,6.79314e-05,6.69947e-07,0.000936285,1
0.00513345,1.9631,0.000820008,9.77572e-05,0.000990596,1
0.147311,40.2492,0.0200693,0.0366805,0.113494,0
0.640656,77.7727,0.0364672,0.0200923,0.00892028,0
0.641324,83.9185,0.058146,0.0512925,0.108147,0
0.691857,79.7923,0.00167737,3.80563e-05,0,0
0.178303,41.8575,0.000126812,1.48027e-06,0,0
0.327239,61.5861,0.0174002,0.0144625,0,0
0.467018,73.5383,0.0167505,0.00551457,0,0
0.652292,77.8923,0.00224878,6.25697e-05,0,0
0.635845,89.3943,0.0432272,0.0277868,0,0
0.744442,79.8588,0.0364948,0.0143635,0,0
0.378668,73.9244,0.00947821,0.00300419,0.000241311,0
0.231141,79.5254,0.0408867,0.112012,6.4443e-08,0
0.203353,83.2969,0.0627496,0.239194,0,0
0.224547,63.6883,0.0480269,0.133853,0.00658774,0
0.224547,72.5317,0.059119,0.210623,0,0
0.203322,62.5216,0.023401,0.0410608,0.000505745,0
0.105703,29.8378,0.0168951,0.0329413,0.000283507,0
0.0158557,11.1456,0.00170139,0.000877393,0.00174666,1
0.0153465,3.50314,0.00447922,0.00608957,0.000536688,1
0.0115793,4.49,0.00115435,0.000193164,0.000573264,1
0.00807124,3.58472,0.000194579,5.49958e-06,0.000979517,1
0.01064,4.05459,0.000895841,0.000116465,0.000747152,1
0.0154143,3.60181,0.00346528,0.0036522,0.000909903,1
0.00965315,4.41029,0.000965858,0.000284913,0.000985451,1
0.0149949,6.81221,0.000848126,0.000104107,0.000427727,1
0.00655484,1.93148,0.000262993,1.00523e-05,0.0014302,1
0.00623077,2.35965,0.000820012,9.77355e-05,0.00120219,1
0.00615948,1.5418,0.0022229,0.00151077,0.000438154,1
0.01307,1.45606,0.00392037,0.00468331,0.00139723,1
0.107912,42.449,0.0172472,0.0651135,0.0060963,0
0.108972,56.9783,0.0214773,0.0923746,0.0992649,0
0.691857,81.3749,0.00152741,2.63692e-05,0.00822554,0
0.231654,85.2576,0.0212691,0.046487,0,0
0.254937,73.1869,0.0446607,0.183084,0.00235497,0
0.467018,73.1891,0.00202099,0.000104495,5.36977e-05,0
0.649236,77.9042,0.00263209,0.000105293,0,0
0.752271,88.7534,0.021472,0.00457079,0,0
1.04497,86.6293,0.014096,0.000991665,0,0
0.74101,81.5848,0.00831307,0.000766681,0.0101166,0
0.375237,73.9365,0.0208978,0.0176173,0,0
0.174321,52.133,0.0233536,0.0449369,0,0
0.196112,65.1468,0.0287535,0.0632895,0.00024478,0
0.195515,59.7358,0.0165933,0.0227909,0.000274022,0
0.116576,47.1155,0.0165838,0.0274745,0,0
0.0134028,4.43397,0.00256596,0.00200267,0.00131741,1
0.0118558,4.619,9.96616e-05,1.43985e-06,0.000384852,1
0.0140849,5.82841,0.000408045,2.41252e-05,0.000648229,1
0.019577,9.08371,0.000345636,1.724e-05,0.000557029,1
0.0196874,9.50649,0.0029155,0.00257414,0.000389707,1
0.0134897,8.02078,0.00127186,0.000492777,0.000967918,1
0.0226303,9.58912,0.00167732,0.00040541,0.00033034,1
0.0173297,8.14392,0.00207159,0.000619315,0.00097565,1
0.0205665,6.0517,0.000402242,2.33499e-05,0.00049835,1
0.00681567,2.24204,0.00109519,0.00036674,0.000353202,1
0.00775182,2.41547,0.00181231,0.0010034,0.000543044,1
0.0107408,3.17619,0.000405441,2.38583e-05,0.000508172,1
0.129416,68.4356,0.020543,0.0762596,0.0170267,0
0.11822,73.2789,0.0152396,0.0444677,0,0
0.132472,46.3611,0.00869396,0.0139307,0,0
0.756911,78.1573,0.0124077,0.00164094,0.000662764,0
0.836182,82.4316,0.0215927,0.00474015,0.318594,0
0.930269,81.1638,0.0190669,0.00244959,0,0
1.24249,89.3156,0.0215164,0.00181837,0,0
0.190821,53.1187,0.0214532,0.034607,0,0
0.241449,64.801,0.00249752,0.000401346,0,0
0.111256,65.9863,0.0430889,0.21023,0.00144281,0
0.157609,62.3186,0.0290804,0.0733606,0,0
0.18011,87.9667,0.0432702,0.166018,0,0
0.241895,70.1408,0.0157404,0.021102,0,0
0.11184,18.5604,0.0375323,0.16535,0.00388685,0
0.145233,51.2317,0.0218062,0.0499431,0.00038594,0
0.116576,36.7081,0.0178484,0.0307343,0,0
0.112455,41.3056,0.00158675,0.000294233,0.00150748,0
0.0142813,5.12204,0.000761027,7.21004e-05,0.000432143,1
0.0199339,7.21521,0.000810952,8.15453e-05,0.00028431,1
0.0159034,5.45034,0.00297675,0.0011014,0.00033877,1
0.010515,3.44475,0.00247831,0.000890919,0.000998645,1
0.0226303,8.15684,0.00333334,0.00159973,0.000164794,1
0.0173297,4.46437,0.00329255,0.00134918,0.000358986,1
0.0163075,3.33877,0.00418439,0.00218017,0.000555811,1
0.00886655,2.53943,0.00117132,0.000171302,0.00091621,1
0.012082,4.5412,0.00265233,0.0010202,0.000818231,1
0.00709838,2.64499,0.000843339,0.000103348,0.000651651,1
0.00699288,1.76783,0.0012487,0.000194776,0.00133112,1
0.625729,80.5594,0.0141179,0.00293767,0,0
1.13714,83.0151,0.0411369,0.0103543,0,0
1.00762,83.4532,0.0469703,0.0150695,0,0
1.02194,81.9348,0.0287003,0.00493202,0.0150154,0
0.235702,61.1631,0.0247587,0.037512,0,0
0.185017,66.5691,0.0296125,0.0665735,2.04806e-06,0
0.194784,49.8727,0.0295046,0.0655745,0,0
0.268006,72.5753,0.0583006,0.19422,0,0
0.262777,60.9242,0.0443728,0.119055,0,0
0.17888,75.028,0.0426931,0.167291,0,0
0.1016,2.62387,0.0409243,0.195849,0.000928569,0
0.133332,41.9701,0.00253463,0.000571695,0.00121839,0
0.225136,52.7124,0.0451876,0.152166,2.67565e-05,0
0.262668,58.511,0.0379463,0.0858421,0,0
0.164332,42.8779,0.0148524,0.0192169,0.000884643,0
0.145233,38.4223,0.0430089,0.165118,0.0102457,0
0.152456,42.879,0.0155287,0.0210011,0.000588454,0
0.113167,30.7519,0.0126081,0.0167003,0,0
0.0159621,5.66255,0.00113112,0.00015912,0.000290951,1
0.0139575,4.442,0.00145831,0.000264964,0.000133136,1
0.00491679,0.70683,0.00150512,0.000283073,0.000170218,1
0.009251,2.57758,0.00222721,0.000720132,0.000277521,1
0.00608987,2.29843,0.00124694,0.000225917,0.000235463,1
0.0114859,2.19368,0.00275434,0.000946708,0.000254386,1
0.00940651,2.85268,0.0023248,0.000674296,0.000543737,1
0.0139799,5.27186,0.00065012,5.26053e-05,0.000558923,1
0.0140178,4.58411,0.000757541,8.31334e-05,0.000509922,1
0.00969863,3.45645,0.00176911,0.000454092,0.000487621,1
0.0138026,5.07089,0.000401158,2.00367e-05,0.000525479,1
0.0153764,4.71131,0.00160727,0.000321718,0.000519575,1
0.247031,60.6351,0.0208734,0.0247864,6.18804e-06,0
0.648703,77.5709,0.0336729,0.0166405,0.0313265,0
1.13714,82.6432,0.0321305,0.00551903,0,0
0.229151,52.5883,0.0359695,0.0929494,0,0
0.167031,50.6986,0.011195,0.0120526,6.04973e-08,0
0.132411,72.256,0.0419699,0.180652,0,0
0.227895,51.1132,0.0127884,0.0116305,0.0215273,0
0.268006,70.2272,0.0582282,0.210503,0,0
0.183494,46.7201,0.0446172,0.162419,0,0
0.183494,64.6482,0.0322558,0.0836,0,0
0.120602,40.1403,0.0177267,0.0349914,0,0
0.179871,51.2407,0.0171638,0.0209778,0,0
0.262668,61.8328,0.0313768,0.0545376,0.00794349,0
0.158144,42.0244,0.0214585,0.0406237,0.000844357,0
0.102186,29.0539,0.0162482,0.0280348,0.00235613,0
0.00846547,2.60814,0.000772877,7.45844e-05,0.000441893,1
0.0119262,4.10041,0.00106605,0.000141675,0.000428995,1
0.00970274,3.48777,0.00179282,0.00046633,0.000253923,1
0.0114859,4.50584,0.000557468,4.50789e-05,0.000293797,1
0.0113735,3.88135,0.000618219,4.76624e-05,0.000201524,1
0.0139799,4.54209,0.00140208,0.000244896,0.00023404,1
0.0108615,4.25962,0.000209213,5.45608e-06,0.000500084,1
0.00916755,3.66976,0.000229601,7.65195e-06,0.000505169,1
0.0153706,5.21266,0.000612001,5.42078e-05,0.000444289,1
0.0121666,4.30796,0.000474811,2.81002e-05,0.000440777,1
0.00985134,3.28254,0.00063766,5.07402e-05,0.000458545,1
0.237172,57.3218,0.0311937,0.0595875,0.0159444,0
0.181623,48.715,0.0292576,0.0661831,0.0187793,0
0.105889,33.1783,0.0132529,0.0201466,0.00154729,0
0.235966,51.0689,0.00370489,0.00097245,0.0276364,0
0.162045,41.0923,0.017556,0.0277265,0,0
0.199553,47.1957,0.0429258,0.149106,0,0
0.176916,45.8907,0.0145627,0.0173218,0,0
0.156039,50.5826,0.0164539,0.0270586,0.00598203,0
0.17765,44.6622,0.0330906,0.0917666,0,0
0.157159,45.9274,0.0271777,0.060453,0.00205178,0
0.106831,34.8657,0.0109986,0.0137719,0,0
0.11388,32.0656,0.0157875,0.0256393,0.00156594,0
0.0128574,4.61076,0.000675604,6.61454e-05,0.000305044,1
0.00861734,3.37338,0.00154062,0.000344502,0.000448547,1
0.0107889,3.06576,0.0016449,0.000616448,0.000521902,1
0.0113862,3.59949,0.00136925,0.000426992,0.00036094,1
0.00978464,3.41484,0.000694545,7.0017e-05,0.000508677,1
0.0107762,4.32895,0.000376821,2.06052e-05,0.000437008,1
0.00914478,3.65679,0.00019024,5.25334e-06,0.000509938,1
0.00820243,2.75126,0.000889962,0.000180588,0.000483959,1
0.00687903,1.81512,0.00141949,0.000459568,0.000436065,1
0.00657552,3.01093,0.000459815,3.07228e-05,0.000383106,1
0.0046159,1.73817,0.000405903,2.39536e-05,0.000236076,1
0.00691831,1.98128,0.000181419,4.78316e-06,0.000303181,1
0.224934,64.9234,0.0325151,0.130359,0.00938215,0
0.149351,48.3119,0.00240227,0.000567719,0.000964186,0
0.176916,59.1872,0.0155392,0.0205893,0,0
0.202743,71.4632,0.0314858,0.110936,0,0
0.108162,35.95,0.0146245,0.0248257,0,0
0.136331,50.8742,0.019656,0.0402308,0.00464155,0
0.14119,32.6057,0.0312867,0.167988,0.00197502,0
0.108767,23.7153,0.0259804,0.126598,0.000787589,0
0.105675,30.6388,0.0255449,0.116507,5.44902e-05,0
0.114043,11.5859,0.0315062,0.165534,0.0197296,0
0.00763357,2.30421,0.000382602,2.12684e-05,0.000248957,1
0.00568622,1.80087,1.45807e-05,3.09036e-08,0.000238712,1
0.00958323,3.59317,0.00067078,0.000102519,0.000387567,1
0.0123678,3.8504,0.00106135,0.000256545,0.000379533,1
0.011731,3.36068,0.000589182,5.03637e-05,0.000325801,1
0.00657856,1.94517,0.000461267,3.09221e-05,0.000316592,1
0.00719947,2.10021,0.000587879,5.02189e-05,0.000260193,1
0.00882995,2.85635,0.0014951,0.000509432,0.000319775,1
0.0102333,3.4461,0.00163882,0.000611719,0.000179124,1
0.00909936,3.81632,0.000393632,2.24893e-05,0.000343941,1
0.0116231,4.74727,0.00014704,3.13413e-06,0.000346185,1
0.0106077,3.97718,0.000351112,1.78848e-05,0.000150593,1
0.110094,23.0177,0.0199997,0.0785609,0.00240338,0
0.12955,43.9972,0.00492499,0.00244271,0.00213286,0
0.10846,44.6511,0.00475766,0.00259968,9.46334e-05,0
0.109417,32.8666,0.0124808,0.0178127,0,0
0.102333,26.8621,0.0136314,0.0364345,0.000727629,0
0.0104502,3.12297,0.000516068,3.32402e-05,0.000312456,1
0.00544161,2.4332,0.000362473,1.90976e-05,0.000259209,1
0.00607455,2.6487,0.000251498,9.19377e-06,0.00031949,1
0.00802624,2.30818,0.000771919,7.44163e-05,0.000363825,1
0.00931907,2.54082,0.001685,0.00035443,0.000232341,1
0.0130482,3.64921,0.00203579,0.000516739,0.000215446,1
0.0135179,5.05002,0.00180853,0.000474106,0.000257515,1
0.00971752,4.0505,0.00110719,0.000177842,0.000240412,1
0.0129936,4.88804,0.000217019,5.86568e-06,0.000130996,1
0.0108922,4.21703,0.000387641,1.87319e-05,0.000143755,1
0.00641733,2.42533,0.000419714,2.19998e-05,0.000151554,1
0.00601149,2.33288,0.000313836,1.43147e-05,0.000112898,1
0.12955,35.0568,0.0145085,0.0208903,2.0402e-05,0
0.105962,28.6371,0.0173476,0.0320015,7.67872e-06,0
0.10846,13.5567,0.0380557,0.150911,0,0
0.153114,35.9896,0.0345582,0.111884,0,0
0.110206,31.8468,0.00896319,0.00931152,0.000443078,0
0.11727,32.2341,0.00786006,0.00641698,0.000523379,0
0.00633246,2.1918,0.000166721,3.47195e-06,0.000302066,1
0.00795656,3.10844,0.000661821,6.36336e-05,0.000342478,1
0.00594455,2.70015,0.000597976,5.19638e-05,0.000276223,1
0.0124151,4.15563,0.000655662,5.35923e-05,0.000287997,1
0.0160145,5.87245,0.000763074,7.23971e-05,0.000240677,1
0.0153261,5.60795,0.000613116,4.67613e-05,0.000131389,1
0.0167526,5.35204,0.000179016,4.63546e-06,0.000205118,1
0.0128943,4.90716,0.000459805,3.06318e-05,9.91832e-05,1
0.0107465,3.88309,0.000547113,3.73292e-05,9.60429e-05,1
0.006163,2.36916,0.000827083,8.54278e-05,0.000157131,1
0.00601149,2.16246,0.000652022,5.31009e-05,0.000137986,1
0.00891817,3.55135,0.000207263,6.23727e-06,9.33694e-05,1
0.153114,39.7925,0.0159486,0.0234364,6.20066e-05,0
0.116097,27.968,0.0230527,0.0558844,0.00192864,0
0.0127539,4.96366,0.000598456,5.19055e-05,0.000182045,1
0.014833,4.94102,0.00146881,0.000312287,0.000293812,1
0.0191581,7.09232,0.00124146,0.000191139,0.000270815,1
0.0177304,6.41944,0.00103075,0.000131952,0.000118742,1
0.0124249,4.7522,0.000298953,1.1133e-05,0.000104524,1
0.0109614,4.05432,0.000999813,0.000144983,9.4154e-05,1
0.00841951,3.22593,0.00054977,4.38919e-05,9.42319e-05,1
0.006163,2.35676,0.000219589,6.02228e-06,8.381e-05,1
0.00637305,2.07883,0.000287638,1.0335e-05,0.000121098,1
0.00891817,3.12507,0.000573682,4.10759e-05,0.000122777,1
0.00713253,3.07827,0.000503876,3.68809e-05,0.000118938,1
0.00597823,2.61128,0.000583422,4.94594e-05,0.00116614,1
0.241108,53.4367,0.0202091,0.0273409,0.177747,0
0.267491,56.5144,0.0200776,0.0242509,0.000936573,0
0.333056,64.2867,0.03043,0.0417447,0,0
0.30835,68.1221,0.0359652,0.0614404,0.000226072,0
0.0138773,5.39775,0.000896724,0.000182702,0.000169966,1
0.0167447,5.3999,0.00154149,0.000539695,0.000124573,1
0.0177304,7.55997,0.000550151,4.37211e-05,7.25839e-05,1
0.011084,4.67102,0.000328794,1.56805e-05,4.9235e-05,1
0.00915313,3.80482,6.3856e-05,5.92034e-07,7.81124e-05,1
0.00871903,2.51543,0.000851481,0.000165342,9.78489e-05,1
0.00634581,2.58269,0.000552889,6.97103e-05,8.58243e-05,1
0.00566876,2.11175,9.60521e-06,1.34098e-08,0.000140741,1
0.00663406,2.50929,0.000206454,6.19337e-06,0.000137357,1
0.00832045,2.89012,0.000137407,2.74219e-06,0.000121673,1
0.00925237,3.25195,0.000440572,4.42429e-05,9.69489e-05,1
0.0102236,3.10709,0.001467,0.000490345,0.000110787,1
0.232943,62.0138,0.0364203,0.152355,0.0124615,0
0.407403,71.0285,0.020258,0.0199831,0.225071,0
0.181747,59.5036,0.015457,0.0174356,0.415357,0
0.242122,65.3583,0.00305825,0.00058904,2.81454e-05,0
0.268406,68.2467,0.00477613,0.00123008,0.28632,0
0.352364,76.5969,0.0379826,0.0724494,0.00610424,0
0.352364,71.5564,0.0327329,0.0720504,0.000247462,0
0.0081777,2.8225,0.000524429,6.27112e-05,4.64108e-05,1
0.00691968,2.4355,0.000791595,9.10424e-05,6.77616e-05,1
0.00607681,2.47417,0.000619683,5.58006e-05,0.000108903,1
0.00999111,3.95779,0.000178315,4.61365e-06,9.58072e-05,1
0.00889927,3.02407,0.00065376,9.74262e-05,8.57342e-05,1
0.00466752,1.67781,0.000486759,5.40673e-05,9.95958e-05,1
0.00549817,2.35787,0.000382734,2.12895e-05,0.00010159,1
0.00700498,2.75847,0.000336361,1.64399e-05,0.000109216,1
0.00669473,2.89446,0.000536027,4.17409e-05,0.000137066,1
0.00856107,2.98501,0.000622793,8.84199e-05,0.000125886,1
0.00767702,2.9898,0.00055934,7.13276e-05,0.000122964,1
0.00761592,3.06708,8.79246e-05,1.123e-06,0.000120281,1
0.175723,49.7282,0.037938,0.211343,0.167292,0
0.293877,66.1509,0.0306085,0.0808514,0.183273,0
0.297562,62.3818,0.0237021,0.0267345,0.138095,0
0.281572,59.5048,0.0277065,0.0394072,0.21816,0
0.327144,81.6712,0.0450097,0.134135,0.225717,0
0.324937,69.7922,0.03195,0.0759397,0.00181617,0
0.450146,74.7187,0.0288662,0.0190088,0.000194639,0
0.217914,60.4194,0.00695486,0.00369665,0.00702542,0
0.258569,67.8162,0.0022309,0.000272753,0.00259082,0
0.107955,24.4316,0.0226566,0.0979596,0.00244638,0
0.129649,50.1156,0.0189667,0.0341735,0.00183548,0
0.133347,41.4861,0.0181103,0.032786,0.00180961,0
0.125312,34.0199,0.0261015,0.109175,0.000209594,0
0.00657922,2.68603,0.00015385,3.43985e-06,7.31177e-05,1
0.00816983,2.77356,0.00059941,4.48569e-05,6.55354e-05,1
0.00997663,3.64574,0.000317833,1.26015e-05,9.53933e-05,1
0.0092209,3.32187,0.000568026,4.02623e-05,8.93551e-05,1
0.00594449,2.48619,0.000211782,6.51815e-06,7.78415e-05,1
0.00549817,2.29591,0.000202949,5.98635e-06,0.000102586,1
0.00700498,2.54527,0.000355605,1.5791e-05,0.000113065,1
0.00669473,2.59879,0.000132441,2.19032e-06,8.56776e-05,1
0.010043,3.38474,0.000250118,7.80614e-06,0.000116175,1
0.0079053,3.04884,0.000408528,2.42391e-05,0.000136807,1
0.00761592,3.18981,0.000303236,1.33552e-05,0.000124845,1
0.00918359,3.09951,0.000515094,3.31156e-05,0.000130379,1
0.00694585,2.41214,0.000883266,9.74239e-05,0.000105417,1
0.122922,34.1905,0.0144589,0.0209928,0.15845,0
0.346471,63.9048,0.0362598,0.0641101,0.179669,0
0.626559,74.7103,0.0241825,0.0107731,0.189837,0
0.637998,89.2578,0.0432716,0.0314576,0.153521,0
0.437499,74.4141,0.027403,0.0182002,0.0010116,0
0.160892,46.1912,0.0274291,0.0685119,0.017583,0
0.198278,49.2059,0.0183545,0.0263022,0.00787006,0
0.217914,51.7017,0.0187997,0.0248881,0.047373,0
0.258569,58.1962,0.0134285,0.00995543,0.0438925,0
0.267408,85.0704,0.0628687,0.215505,0.00143734,0
0.247958,69.5246,0.023895,0.0338253,0.000578053,0
0.116349,38.3917,0.0090407,0.0093433,0.00148837,0
0.129649,35.7459,0.024471,0.0577966,0.00408421,0
0.102888,30.1154,0.00757373,0.00683669,0.00108004,0
0.00993377,3.16321,0.000609433,4.63531e-05,6.85045e-05,1
0.00792015,2.77591,0.000432905,2.33978e-05,8.03056e-05,1
0.00765294,2.52315,7.77972e-05,7.55816e-07,9.1979e-05,1
0.00668204,2.75542,8.85323e-05,1.13903e-06,8.94245e-05,1
0.00603211,2.23454,7.53278e-05,8.24666e-07,0.000101313,1
0.00698972,2.66046,0.000433675,2.34833e-05,0.000102182,1
0.0101035,3.80694,0.000619582,4.78769e-05,9.46473e-05,1
0.00945407,3.50463,0.000622842,4.83985e-05,7.60056e-05,1
0.00793475,2.50461,0.000402711,2.35596e-05,0.000135844,1
0.00786537,2.62295,0.000196737,5.62267e-06,9.43313e-05,1
0.00581104,2.18163,0.00037264,1.73446e-05,0.000134843,1
0.0072487,2.38367,0.000655721,5.36969e-05,0.000113918,1
0.14235,38.0804,0.00348861,0.00116346,0.0111889,0
0.19223,46.1037,0.0167963,0.0229402,0.00990839,0
0.366988,68.1619,0.0325342,0.0386658,0.0100808,0
0.637998,79.9727,0.0305828,0.0118845,0.00324759,0
0.116298,28.6132,0.0198633,0.0416743,0.00268683,0
0.108113,32.2289,0.0084042,0.00733263,0.00402432,0
0.174609,42.1999,0.0336957,0.098811,0.00446891,0
0.174609,62.09,0.0309448,0.0821504,0.0619155,0
0.166253,63.8601,0.0401188,0.153401,0.000665504,0
0.168115,63.0935,0.0612353,0.294759,0.00432098,0
0.178467,47.8194,0.032636,0.0842674,0.00347429,0
0.267408,60.7968,0.0312663,0.0524129,0.0010375,0
0.177012,55.5859,0.0253375,0.0553605,0.00127094,0
0.140665,35.2639,0.00460613,0.00211942,0.0129709,0
0.00963885,2.82221,0.000130067,2.11212e-06,8.7097e-05,1
0.00950342,2.92237,0.00024815,7.68724e-06,6.24597e-05,1
0.00861144,2.92895,0.000186095,4.32326e-06,7.53256e-05,1
0.00757068,3.08384,0.000117713,2.01305e-06,7.88749e-05,1
0.00713688,2.92918,0.000300503,1.31177e-05,9.97335e-05,1
0.0101035,3.63617,0.000510505,3.25103e-05,7.56778e-05,1
0.00945407,3.53141,0.000675757,5.69691e-05,8.81611e-05,1
0.00547987,2.14318,0.000318099,1.26394e-05,0.000106773,1
0.00578851,1.9598,3.49833e-05,1.77887e-07,0.000113283,1
0.00694668,2.39989,9.40882e-06,1.28633e-08,0.000114416,1
0.00886577,2.97295,0.000240826,7.23985e-06,0.000133876,1
